student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation,moyenne,admis,mention
GMC0000179,2020-06-24,Ben Hassen Hédi,Tunisie,14.76,9,15,50,17,72,14.76,49.96,15,50,17,9,85,9,27.572200000000002,Non,refusée
GMC0000180,2020-06-26,Tientcheu Owona,Cameroun,85.57,48,86,77,67,35,85.57,77.44,86,77,67,48,89,48,70.883,Oui,bien
GMC0000181,2020-06-23,Diakité Abdoulaye,Côte d'ivoire,1.0,88,1,72,97,61,1.0,71.81,1,72,97,88,5,88,56.1928,Oui,passable
GMC0000182,2020-06-23,Kallel Mohamed,Tunisie,16.31,26,16,6,17,53,16.31,6.12,16,6,17,26,95,26,18.499000000000002,Non,refusée
GMC0000183,2020-06-26,Coulibaly Bakary,Côte d'ivoire,59.09,22,59,70,86,80,59.09,69.89,59,70,86,22,32,22,59.3258,Oui,passable
GMC0000184,2020-06-25,Abanda Manga,Cameroun,49.63,23,50,1,31,23,49.63,1.0,50,1,31,23,14,23,26.0112,Non,refusée
GMC0000185,2020-06-24,Odjo Koffi,Bénin,81.81,46,82,80,71,62,81.81,79.65,82,80,71,46,40,46,70.8314,Oui,bien
GMC0000186,2020-06-22,Ngalla Mvondo,Cameroun,13.76,20,14,66,85,65,13.76,65.71,14,66,85,20,81,20,44.4632,Non,refusée
GMC0000187,2020-06-26,Yèkpè Foli,Bénin,20.11,42,20,49,27,34,20.11,48.55,20,49,27,42,3,42,33.8814,Non,refusée
GMC0000188,2020-06-24,El Ouerghi Mohamed,Tunisie,35.2,48,35,96,49,86,35.2,96.4,35,96,49,48,70,48,59.768,Oui,passable
GMC0000189,2020-06-22,Keita Cheick,Côte d'ivoire,39.64,37,40,51,51,80,39.64,50.71,40,51,51,37,62,37,46.2434,Non,refusée
GMC0000190,2020-06-23,Fotso Zoua,Cameroun,14.36,40,14,45,14,39,14.36,45.46,14,45,14,40,46,40,29.6472,Non,refusée
GMC0000191,2020-06-22,Ben Jannet Mohamed,Tunisie,55.23,18,55,65,89,84,55.23,65.31,55,65,89,18,48,18,56.935,Oui,passable
GMC0000192,2020-06-25,Diallo Alpha,Côte d'ivoire,35.18,40,35,31,45,55,35.18,30.92,35,31,45,40,90,40,38.4388,Non,refusée
GMC0000193,2020-06-25,Saied Kais,Tunisie,13.17,60,13,41,45,93,13.17,41.13,13,41,45,60,38,60,39.1542,Non,refusée
GMC0000194,2020-06-23,Djoko Mbia,Cameroun,27.59,83,28,43,40,36,27.59,43.46,28,43,40,83,55,83,46.0424,Non,refusée
GMC0000195,2020-06-23,Cisse Cheick,Côte d'ivoire,77.61,38,78,70,29,52,77.61,70.3,78,70,29,38,37,38,58.0674,Oui,passable
GMC0000196,2020-06-24,Togbè Gbènè,Bénin,39.21,99,39,62,80,28,39.21,62.07,39,62,80,99,88,99,64.67399999999999,Oui,assez bien
GMC0000197,2020-06-25,Diagne Aissatou,Sénégal,45.97,88,46,28,100,73,45.97,27.84,46,28,100,88,12,88,58.471000000000004,Oui,passable
GMC0000198,2020-06-25,Traoré Amadou,Côte d'ivoire,72.23,39,72,49,54,100,72.23,49.06,72,49,54,39,63,39,57.096000000000004,Oui,passable
GMC0000199,2020-06-26,Ben Farhat Mohamed,Tunisie,57.21,9,57,36,77,26,57.21,35.93,57,36,77,9,80,9,43.97280000000001,Non,refusée
GMC0000200,2020-06-24,Soltani Abderrahmane,Tunisie,23.71,55,24,72,67,24,23.71,72.44,24,72,67,55,96,55,52.0096,Oui,passable
GMC0000201,2020-06-25,Kante Boubacar,Côte d'ivoire,42.01,18,42,60,77,53,42.01,59.58,42,60,77,18,44,18,48.3058,Non,refusée
GMC0000202,2020-06-25,Zoua Tchuisseu,Cameroun,34.5,42,35,17,32,68,34.5,16.88,35,17,32,42,72,42,32.9024,Non,refusée
GMC0000203,2020-06-24,Tientcheu Tchakounté,Cameroun,53.92,48,54,78,1,13,53.92,78.48,54,78,1,48,62,48,49.635200000000005,Non,refusée
GMC0000204,2020-06-24,Ndao Aminata,Sénégal,35.71,20,36,49,68,27,35.71,48.61,36,49,68,20,51,20,41.4482,Non,refusée
GMC0000205,2020-06-25,Seck Awa,Sénégal,76.44,44,76,63,58,17,76.44,63.34,76,63,58,44,3,44,59.392799999999994,Oui,passable
GMC0000206,2020-06-23,Ben Salah Mohamed,Tunisie,30.21,45,30,62,65,61,30.21,62.27,30,62,65,45,38,45,49.056000000000004,Non,refusée
GMC0000207,2020-06-26,El Ouertani Mohamed,Tunisie,36.88,36,37,74,70,78,36.88,74.32,37,74,70,36,98,36,55.34479999999999,Oui,passable
GMC0000208,2020-06-25,Kante Drissa,Côte d'ivoire,51.8,43,52,70,71,100,51.8,70.17,52,70,71,43,74,43,60.668600000000005,Oui,assez bien
GMC0000209,2020-06-26,Onguene Ngando,Cameroun,97.77,21,98,58,52,26,97.77,57.94,98,58,52,21,75,21,60.684,Oui,assez bien
GMC0000210,2020-06-26,Ouattara Amadou,Côte d'ivoire,69.7,27,70,51,41,57,69.7,51.29,70,51,41,27,7,27,49.6682,Non,refusée
GMC0000211,2020-06-23,Agbémé Foli,Bénin,62.83,90,63,26,73,55,62.83,25.7,63,26,73,90,22,90,58.542199999999994,Oui,passable
GMC0000212,2020-06-26,Karoui Nabil,Tunisie,36.34,24,36,54,70,65,36.34,54.0,36,54,70,24,53,24,45.6516,Non,refusée
GMC0000213,2020-06-25,Coulibaly Mamadou,Côte d'ivoire,76.1,3,76,69,41,98,76.1,69.15,76,69,41,3,30,3,53.82899999999999,Oui,passable
GMC0000214,2020-06-23,Koulibaly Abdoulaye,Côte d'ivoire,100.0,66,100,7,76,12,100.0,6.65,100,7,76,66,85,66,59.53799999999999,Oui,passable
GMC0000215,2020-06-22,Sarr Ibrahima,Sénégal,86.5,90,86,43,67,97,86.5,42.51,86,43,67,90,68,90,71.9208,Oui,bien
GMC0000216,2020-06-24,Ben Attia Mohamed,Tunisie,75.39,28,75,98,48,48,75.39,97.72,75,98,48,28,69,28,66.5802,Oui,assez bien
GMC0000217,2020-06-23,Dje Biya,Cameroun,68.73,79,69,20,60,62,68.73,19.7,69,20,60,79,15,79,54.49719999999999,Oui,passable
GMC0000218,2020-06-26,Fofana Adama,Côte d'ivoire,33.11,69,33,47,31,66,33.11,46.94,33,47,31,69,7,69,44.6796,Non,refusée
GMC0000219,2020-06-26,Kpessou Gbènè,Bénin,61.01,92,61,56,43,80,61.01,55.65,61,56,43,92,6,92,62.6454,Oui,assez bien
GMC0000220,2020-06-23,Tchoutchoui Onana,Cameroun,67.22,61,67,61,48,42,67.22,60.62,67,61,48,61,74,61,60.281400000000005,Oui,assez bien
GMC0000221,2020-06-26,Ondoa Ngandjui,Cameroun,43.08,4,43,17,24,12,43.08,17.43,43,17,24,4,15,4,23.1296,Non,refusée
GMC0000222,2020-06-24,Kouton Akouvi,Bénin,98.11,82,98,56,62,31,98.11,56.12,98,56,62,82,4,82,72.827,Oui,bien
GMC0000223,2020-06-25,Sraieb Anis,Tunisie,60.28,48,60,67,44,20,60.28,66.98,60,67,44,48,91,48,56.1056,Oui,passable
GMC0000224,2020-06-22,Sfar Mohamed,Tunisie,72.27,62,72,92,1,79,72.27,91.52,72,92,1,62,64,62,64.42139999999999,Oui,assez bien
GMC0000225,2020-06-23,Sossou Komi,Bénin,55.66,64,56,1,47,49,55.66,1.0,56,1,47,64,23,64,39.8364,Non,refusée
GMC0000226,2020-06-24,Tchuente Tchakounté,Cameroun,1.0,33,1,39,70,18,1.0,39.12,1,39,70,33,44,33,30.6626,Non,refusée
GMC0000227,2020-06-24,Sane Mame,Sénégal,40.3,14,40,28,30,37,40.3,28.0,40,28,30,14,7,14,29.116,Non,refusée
GMC0000228,2020-06-26,Tunisie Taïeb,Tunisie,47.82,57,48,53,40,47,47.82,53.22,48,53,40,57,54,57,50.049400000000006,Oui,passable
GMC0000229,2020-06-22,Ben Younes Mohamed,Tunisie,78.16,49,78,51,40,42,78.16,51.38,78,51,40,49,35,49,56.3618,Oui,passable
GMC0000230,2020-06-26,Nguema Bedimo,Cameroun,56.18,59,56,87,32,7,56.18,86.8,56,87,32,59,17,59,58.7682,Oui,passable
GMC0000231,2020-06-26,Ambomo Tientcheu,Cameroun,53.03,95,53,63,54,28,53.03,63.13,53,63,54,95,45,95,63.3096,Oui,assez bien
GMC0000232,2020-06-26,Ben Othmane Mohamed,Tunisie,57.47,36,57,22,41,28,57.47,22.23,57,22,41,36,88,36,40.0202,Non,refusée
GMC0000233,2020-06-25,Abanda Manga,Cameroun,46.07,58,46,45,46,78,46.07,45.26,46,45,46,58,69,58,49.948600000000006,Non,refusée
GMC0000234,2020-06-26,Sylla Ibrahima,Côte d'ivoire,31.49,61,31,71,63,27,31.49,70.64,31,71,63,61,56,61,53.760799999999996,Oui,passable
GMC0000235,2020-06-25,Dione Anta,Sénégal,18.81,84,19,100,56,55,18.81,100.0,19,100,56,84,60,84,62.9174,Oui,assez bien
GMC0000236,2020-06-26,El Hammami Mohamed,Tunisie,56.24,10,56,58,89,32,56.24,57.78,56,58,89,10,46,10,51.506,Oui,passable
GMC0000237,2020-06-24,Agbagnon Komi,Bénin,64.53,61,65,35,55,33,64.53,35.41,65,35,55,61,41,61,52.468,Oui,passable
GMC0000238,2020-06-23,Cisse Adama,Côte d'ivoire,100.0,51,100,65,100,41,100.0,64.51,100,65,100,51,89,51,77.8318,Oui,bien
GMC0000239,2020-06-23,Ghannouchi Sadok,Tunisie,59.98,52,60,71,74,28,59.98,70.82,60,71,74,52,31,52,61.8948,Oui,assez bien
GMC0000240,2020-06-25,Cissé Moussa,Sénégal,66.71,50,67,37,1,35,66.71,36.54,67,37,1,50,10,50,42.1926,Non,refusée
GMC0000241,2020-06-26,Fofana Amadou,Côte d'ivoire,43.11,72,43,57,47,49,43.11,56.53,43,57,47,72,10,72,52.989799999999995,Oui,passable
GMC0000242,2020-06-23,Kallel Mohamed,Tunisie,62.51,82,63,61,85,50,62.51,61.43,63,61,85,82,99,82,70.0078,Oui,bien
GMC0000243,2020-06-22,Ngal Ngando,Cameroun,71.58,5,72,45,58,42,71.58,44.76,72,45,58,5,52,5,47.126999999999995,Non,refusée
GMC0000244,2020-06-22,Soumanou Gbènè,Bénin,23.71,4,24,7,77,2,23.71,6.67,24,7,77,4,93,4,24.156999999999996,Non,refusée
GMC0000245,2020-06-23,Trabelsi Mohamed,Tunisie,15.2,89,15,64,47,69,15.2,64.41,15,64,47,89,2,89,50.6898,Oui,passable
GMC0000246,2020-06-22,El Abed Mohamed,Tunisie,78.85,47,79,52,33,49,78.85,51.84,79,52,33,47,29,47,55.493199999999995,Oui,passable
GMC0000247,2020-06-23,Mbodji Mamadou,Sénégal,79.55,95,80,10,60,40,79.55,9.94,80,10,60,95,62,95,58.267199999999995,Oui,passable
GMC0000248,2020-06-23,Chahed Youssef,Tunisie,59.78,48,60,64,12,30,59.78,63.69,60,64,12,48,92,48,50.4724,Oui,passable
GMC0000249,2020-06-25,Gaye Ndèye,Sénégal,27.97,64,28,1,52,44,27.97,1.0,28,1,52,64,96,64,33.5398,Non,refusée
GMC0000250,2020-06-22,Kiki Têko,Bénin,57.38,85,57,45,66,50,57.38,44.51,57,45,66,85,31,85,59.979,Oui,passable
GMC0000251,2020-06-24,Diedhiou Anta,Sénégal,96.6,6,97,44,24,73,96.6,43.77,97,44,24,6,94,6,51.1916,Oui,passable
GMC0000252,2020-06-25,Koulibaly Souleymane,Côte d'ivoire,7.19,84,7,75,65,33,7.19,74.96,7,75,65,84,48,84,52.6874,Oui,passable
GMC0000253,2020-06-25,Tunis Fethi,Tunisie,14.82,73,15,49,57,30,14.82,48.55,15,49,57,73,28,73,43.711800000000004,Non,refusée
GMC0000254,2020-06-25,Ben Taher Mohamed,Tunisie,53.17,73,53,25,26,43,53.17,25.38,53,25,26,73,4,73,43.5872,Non,refusée
GMC0000255,2020-06-26,Yèkpè Gbènè,Bénin,50.09,64,50,49,100,22,50.09,49.14,50,49,100,64,60,64,59.687799999999996,Oui,passable
GMC0000256,2020-06-26,Sghaier Hichem,Tunisie,18.28,57,18,60,72,59,18.28,59.51,18,60,72,57,27,57,48.077,Non,refusée
GMC0000257,2020-06-23,Fofana Adama,Côte d'ivoire,29.03,15,29,62,100,33,29.03,61.86,29,62,100,15,85,15,48.087999999999994,Non,refusée
GMC0000258,2020-06-24,Etoo Onana,Cameroun,63.85,82,64,36,56,28,63.85,36.11,64,36,56,82,49,82,56.809799999999996,Oui,passable
GMC0000259,2020-06-25,Bouhlel Mohamed,Tunisie,37.4,100,37,40,75,46,37.4,40.18,37,40,75,100,61,100,57.5304,Oui,passable
GMC0000260,2020-06-22,Ben Dhia Khaled,Tunisie,30.29,61,30,36,45,65,30.29,35.97,30,36,45,61,31,61,41.7992,Non,refusée
GMC0000261,2020-06-25,Mboma Song,Cameroun,88.24,9,88,44,61,2,88.24,43.7,88,44,61,9,46,9,51.29859999999999,Oui,passable
GMC0000262,2020-06-26,Coulibaly Cheick,Côte d'ivoire,55.14,42,55,64,52,53,55.14,64.15,55,64,52,42,69,42,54.7136,Oui,passable
GMC0000263,2020-06-24,El Ouertani Mohamed,Tunisie,57.83,34,58,24,35,57,57.83,23.66,58,24,35,34,95,34,40.683,Non,refusée
GMC0000264,2020-06-24,Nyambele Tchakounté,Cameroun,71.66,70,72,41,79,23,71.66,41.03,72,41,79,70,44,70,61.544799999999995,Oui,assez bien
GMC0000265,2020-06-26,El Hammami Mohamed,Tunisie,57.48,89,57,66,27,21,57.48,66.33,57,66,27,89,44,89,59.6026,Oui,passable
GMC0000266,2020-06-23,Cisse Mamadou,Côte d'ivoire,76.91,64,77,48,46,36,76.91,48.27,77,48,46,64,95,64,60.11299999999999,Oui,assez bien
GMC0000267,2020-06-26,Agbo Foli,Bénin,59.08,18,59,78,56,70,59.08,78.0,59,78,56,18,56,18,56.0492,Oui,passable
GMC0000268,2020-06-23,Seck Awa,Sénégal,97.34,2,97,96,42,68,97.34,96.04,97,96,42,2,89,2,67.6528,Oui,assez bien
GMC0000269,2020-06-26,Ondoa Ngandjui,Cameroun,37.86,2,38,58,80,57,37.86,57.62,38,58,80,2,25,2,43.571999999999996,Non,refusée
GMC0000270,2020-06-22,Kane Khady,Sénégal,59.69,3,60,30,43,29,59.69,29.52,60,30,43,3,49,3,35.9412,Non,refusée
GMC0000271,2020-06-26,Ndiaye Khady,Sénégal,50.59,52,51,72,32,57,50.59,71.9,51,72,32,52,4,52,53.3266,Oui,passable
GMC0000272,2020-06-26,Cisse Cheick,Côte d'ivoire,33.49,78,33,46,77,55,33.49,45.68,33,46,77,78,79,78,54.601000000000006,Oui,passable
GMC0000273,2020-06-23,Ogou Amavi,Bénin,42.03,53,42,81,97,83,42.03,81.25,42,81,97,53,68,53,66.1572,Oui,assez bien
GMC0000274,2020-06-26,Diabaté Abdoulaye,Côte d'ivoire,31.93,94,32,27,25,61,31.93,26.94,32,27,25,94,54,94,43.559400000000004,Non,refusée
GMC0000275,2020-06-22,Ben Zayed Mohamed,Tunisie,54.43,15,54,47,35,31,54.43,46.73,54,47,35,15,41,15,40.0736,Non,refusée
GMC0000276,2020-06-22,Traoré Mamadou,Côte d'ivoire,74.59,48,75,83,37,45,74.59,82.61,75,83,37,48,49,48,63.99940000000001,Oui,assez bien
GMC0000277,2020-06-25,Agbagnon Komi,Bénin,50.59,76,51,65,79,90,50.59,65.12,51,65,79,76,10,76,65.1682,Oui,assez bien
GMC0000278,2020-06-22,Gaye Ndeye,Sénégal,63.84,66,64,44,38,45,63.84,44.2,64,44,38,66,74,66,54.1396,Oui,passable
GMC0000279,2020-06-26,Ben Halima Mohamed,Tunisie,58.84,30,59,55,59,31,58.84,54.54,59,55,59,30,93,30,51.6108,Oui,passable
GMC0000280,2020-06-25,Brahmi Mohamed,Tunisie,43.11,10,43,62,42,41,43.11,61.6,43,62,42,10,87,10,42.3534,Non,refusée
GMC0000281,2020-06-24,Diarra Abdoulaye,Côte d'ivoire,37.74,97,38,45,97,86,37.74,44.89,38,45,97,97,79,97,63.991800000000005,Oui,assez bien
GMC0000282,2020-06-26,Diouf Ndongo,Sénégal,40.64,81,41,87,64,89,40.64,86.57,41,87,64,81,19,81,67.0362,Oui,assez bien
GMC0000283,2020-06-26,Bamba Bakary,Côte d'ivoire,1.0,51,1,63,43,4,1.0,62.65,1,63,43,51,13,51,35.463,Non,refusée
GMC0000284,2020-06-24,Diakité Abdoulaye,Côte d'ivoire,88.53,18,89,1,38,50,88.53,1.0,89,1,38,18,89,18,40.3922,Non,refusée
GMC0000285,2020-06-24,Tossoukpe Kossi,Bénin,51.58,32,52,64,100,79,51.58,64.03,52,64,100,32,62,32,60.29559999999999,Oui,assez bien
GMC0000286,2020-06-26,Ouegnin Yayra,Bénin,42.89,96,43,59,32,57,42.89,58.58,43,59,32,96,9,96,56.247,Oui,passable
GMC0000287,2020-06-22,Kameni N'Guemo,Cameroun,18.36,75,18,49,46,48,18.36,49.15,18,49,46,75,54,75,44.617399999999996,Non,refusée
GMC0000288,2020-06-22,Ben Zayed Mohamed,Tunisie,94.7,12,95,48,20,45,94.7,48.46,95,48,20,12,13,12,49.6068,Non,refusée
GMC0000289,2020-06-23,Ondoa Chedjou,Cameroun,41.14,35,41,32,82,1,41.14,32.22,41,32,82,35,47,35,42.4322,Non,refusée
GMC0000290,2020-06-24,El Ouerghi Mohamed,Tunisie,47.38,54,47,100,84,89,47.38,100.0,47,100,84,54,11,54,70.2272,Oui,bien
GMC0000291,2020-06-24,Agbémé Komi,Bénin,59.66,90,60,47,90,19,59.66,47.0,60,47,90,90,23,90,64.8224,Oui,assez bien
GMC0000292,2020-06-22,Koulibaly Ibrahima,Côte d'ivoire,70.57,89,71,59,47,84,70.57,58.57,71,59,47,89,66,89,67.81439999999999,Oui,assez bien
GMC0000293,2020-06-24,Ben Jannet Mohamed,Tunisie,32.91,25,33,95,37,35,32.91,95.26,33,95,37,25,85,25,50.5532,Oui,passable
GMC0000294,2020-06-26,Ekindi Tchuisseu,Cameroun,76.43,95,76,65,67,55,76.43,65.27,76,65,67,95,18,95,73.4568,Oui,bien
GMC0000295,2020-06-23,Diarra Cheick,Côte d'ivoire,50.8,96,51,41,64,46,50.8,40.66,51,41,64,96,62,96,59.3408,Oui,passable
GMC0000296,2020-06-22,Kouassi Konan,Côte d'ivoire,83.58,56,84,50,66,44,83.58,49.94,84,50,66,56,48,56,63.672399999999996,Oui,assez bien
GMC0000297,2020-06-26,Adjovi Akouavi,Bénin,48.74,54,49,62,56,100,48.74,61.92,49,62,56,54,59,54,57.01120000000001,Oui,passable
GMC0000298,2020-06-23,Ghannouchi Sadok,Tunisie,40.9,24,41,65,94,37,40.9,65.45,41,65,94,24,77,24,53.406000000000006,Oui,passable
GMC0000299,2020-06-24,Yao Kouamé,Côte d'ivoire,11.17,59,11,44,49,24,11.17,44.13,11,44,49,59,5,59,36.413199999999996,Non,refusée
GMC0000300,2020-06-24,Diakité Moussa,Côte d'ivoire,42.02,97,42,1,74,23,42.02,1.0,42,1,74,97,58,97,46.2998,Non,refusée
GMC0000301,2020-06-23,Mbodji Mamadou,Sénégal,63.18,17,63,38,28,50,63.18,37.81,63,38,28,17,23,17,39.907000000000004,Non,refusée
GMC0000302,2020-06-22,Mengue Douala,Cameroun,67.78,7,68,1,65,68,67.78,1.0,68,1,65,7,93,7,37.0362,Non,refusée
GMC0000303,2020-06-22,Ben Attia Mohamed,Tunisie,44.56,82,45,73,86,46,44.56,73.37,45,73,86,82,45,82,66.89,Oui,assez bien
GMC0000304,2020-06-22,Tomgoue Mbia,Cameroun,100.0,79,100,84,46,13,100.0,84.18,100,84,46,79,18,79,77.6534,Oui,bien
GMC0000305,2020-06-23,Matip Ngog,Cameroun,6.45,58,6,20,63,78,6.45,20.49,6,20,63,58,91,58,34.1802,Non,refusée
GMC0000306,2020-06-24,Ben Jannet Mohamed,Tunisie,47.64,5,48,43,38,46,47.64,42.73,48,43,38,5,20,5,35.693000000000005,Non,refusée
GMC0000307,2020-06-23,Diakité Moussa,Côte d'ivoire,85.78,47,86,2,27,12,85.78,1.52,86,2,27,47,97,47,42.477799999999995,Non,refusée
GMC0000308,2020-06-24,Kana Biya,Cameroun,64.82,76,65,66,66,79,64.82,65.72,65,66,66,76,16,76,67.2484,Oui,assez bien
GMC0000309,2020-06-26,Lombe Ngando,Cameroun,54.26,7,54,44,41,36,54.26,44.44,54,44,41,7,48,7,38.958600000000004,Non,refusée
GMC0000310,2020-06-26,Mbodji Mamadou,Sénégal,6.21,88,6,56,81,45,6.21,55.58,6,56,81,88,66,88,51.24379999999999,Oui,passable
GMC0000311,2020-06-22,Gbèdji Akouvi,Bénin,57.21,19,57,51,44,89,57.21,51.29,57,51,44,19,60,19,47.0516,Non,refusée
GMC0000312,2020-06-23,Brahmi Mohamed,Tunisie,36.44,49,36,62,21,45,36.44,62.48,36,62,21,49,41,49,44.089,Non,refusée
GMC0000313,2020-06-24,Diarra Cheick,Côte d'ivoire,54.29,40,54,30,73,66,54.29,29.72,54,30,73,40,70,40,48.3782,Non,refusée
GMC0000314,2020-06-24,Traoré Ibrahima,Côte d'ivoire,74.57,17,75,40,79,58,74.57,40.02,75,40,79,17,87,17,53.7584,Oui,passable
GMC0000315,2020-06-23,Goudiaby Ndèye,Sénégal,49.37,99,49,63,28,83,49.37,62.87,49,63,28,99,4,99,60.1604,Oui,assez bien
GMC0000316,2020-06-22,Drame Abdoulaye,Sénégal,42.81,73,43,48,59,51,42.81,47.83,43,48,59,73,49,73,53.4328,Oui,passable
GMC0000317,2020-06-23,Ngalla Mvondo,Cameroun,73.11,47,73,64,27,43,73.11,64.0,73,64,27,47,39,47,56.102399999999996,Oui,passable
GMC0000318,2020-06-23,Monthe Foli,Bénin,48.47,53,48,46,54,48,48.47,46.16,48,46,54,53,12,53,48.8116,Non,refusée
GMC0000319,2020-06-25,Coulibaly Bakary,Côte d'ivoire,31.72,41,32,56,44,39,31.72,55.69,32,56,44,41,5,41,42.157,Non,refusée
GMC0000320,2020-06-23,Thiam Mamadou,Sénégal,24.43,46,24,83,68,31,24.43,82.56,24,83,68,46,66,46,53.151,Oui,passable
GMC0000321,2020-06-23,Akpo Adjoavi,Bénin,74.9,3,75,46,61,67,74.9,46.42,75,46,61,3,21,3,48.8626,Non,refusée
GMC0000322,2020-06-25,Chahed Youssef,Tunisie,73.89,61,74,65,7,82,73.89,65.37,74,65,7,61,85,61,58.775200000000005,Oui,passable
GMC0000323,2020-06-26,Onguene Mandjeck,Cameroun,67.85,21,68,49,31,52,67.85,48.95,68,49,31,21,30,21,45.956,Non,refusée
GMC0000324,2020-06-26,Kouamé Yao,Côte d'ivoire,53.33,88,53,70,47,57,53.33,69.73,53,70,47,88,24,88,63.4926,Oui,assez bien
GMC0000325,2020-06-22,Sane El Hadji,Sénégal,29.82,75,30,5,1,56,29.82,4.57,30,5,1,75,41,75,28.6354,Non,refusée
GMC0000326,2020-06-26,Diedhiou Anta,Sénégal,41.45,77,41,35,4,46,41.45,35.47,41,35,4,77,52,77,41.1976,Non,refusée
GMC0000327,2020-06-22,Diallo Cheick,Côte d'ivoire,97.72,59,98,59,70,48,97.72,59.25,98,59,70,59,87,59,72.6198,Oui,bien
GMC0000328,2020-06-23,Toukam Emana,Cameroun,53.9,1,54,39,45,35,53.9,39.15,54,39,45,1,9,1,36.099000000000004,Non,refusée
GMC0000329,2020-06-25,Keita Mamadou,Côte d'ivoire,68.99,43,69,80,46,6,68.99,80.18,69,80,46,43,5,43,59.456,Oui,passable
GMC0000330,2020-06-26,Koulibaly Abdoulaye,Côte d'ivoire,39.42,18,39,86,27,56,39.42,86.42,39,86,27,18,63,18,47.31040000000001,Non,refusée
GMC0000331,2020-06-25,Lissassi Komi,Bénin,54.54,50,55,11,43,64,54.54,11.43,55,11,43,50,41,50,39.86,Non,refusée
GMC0000332,2020-06-26,Sylla Ndèye,Sénégal,56.86,17,57,69,24,45,56.86,69.45,57,69,24,17,42,17,46.333400000000005,Non,refusée
GMC0000333,2020-06-26,Lawani Foli,Bénin,51.7,49,52,75,57,88,51.7,75.15,52,75,57,49,100,49,61.059,Oui,assez bien
GMC0000334,2020-06-24,Ndao Moussa,Sénégal,49.08,81,49,63,70,53,49.08,62.83,49,63,70,81,88,81,63.698600000000006,Oui,assez bien
GMC0000335,2020-06-22,Dje Biya,Cameroun,45.73,82,46,69,58,18,45.73,69.35,46,69,58,82,73,82,61.05219999999999,Oui,assez bien
GMC0000336,2020-06-25,Djoko Foe,Cameroun,56.67,77,57,83,86,72,56.67,82.51,57,83,86,77,16,77,72.6916,Oui,bien
GMC0000337,2020-06-23,Ndiaye Fatou,Sénégal,84.57,96,85,73,61,27,84.57,72.84,85,73,61,96,79,96,77.583,Oui,bien
GMC0000338,2020-06-23,Sarr Ibrahima,Sénégal,49.44,64,49,61,69,30,49.44,61.42,49,61,69,64,64,64,58.2592,Oui,passable
GMC0000339,2020-06-26,Cissé Ndèye,Sénégal,53.28,50,53,79,62,49,53.28,78.81,53,79,62,50,10,50,60.174,Oui,assez bien
GMC0000340,2020-06-24,Foe Mvondo,Cameroun,60.86,16,61,69,1,45,60.86,68.54,61,69,1,16,32,16,43.3796,Non,refusée
GMC0000341,2020-06-26,Manga Emana,Cameroun,56.61,26,57,100,65,39,56.61,100.0,57,100,65,26,56,26,63.35139999999999,Oui,assez bien
GMC0000342,2020-06-23,Fofana Amadou,Côte d'ivoire,64.14,85,64,63,39,54,64.14,62.95,64,63,39,85,90,85,64.14059999999999,Oui,assez bien
GMC0000343,2020-06-25,Sylla Ibrahima,Sénégal,64.63,26,65,95,41,38,64.63,94.74,65,95,41,26,11,26,59.5534,Oui,passable
GMC0000344,2020-06-25,Gervinho Song,Cameroun,45.64,70,46,59,50,39,45.64,59.38,46,59,50,70,6,70,54.05,Oui,passable
GMC0000345,2020-06-25,Fayala Mohamed,Tunisie,23.22,51,23,48,72,19,23.22,48.1,23,48,72,51,82,51,44.5498,Non,refusée
GMC0000346,2020-06-23,Ahouansou Kossi,Bénin,48.79,16,49,33,88,100,48.79,33.05,49,33,88,16,23,16,45.67059999999999,Non,refusée
GMC0000347,2020-06-25,Gustave Kana,Cameroun,28.87,85,29,65,67,55,28.87,65.01,29,65,67,85,39,85,57.6676,Oui,passable
GMC0000348,2020-06-24,Karoui Nabil,Tunisie,60.38,78,60,62,65,27,60.38,62.34,60,62,65,78,4,78,62.6784,Oui,assez bien
GMC0000349,2020-06-25,Koumagnon Gbènè,Bénin,60.64,47,61,60,30,78,60.64,59.85,61,60,30,47,55,47,53.5046,Oui,passable
GMC0000350,2020-06-22,El Mahjoub Mohamed,Tunisie,25.48,18,25,27,52,3,25.48,27.34,25,27,52,18,26,18,27.7324,Non,refusée
GMC0000351,2020-06-25,Kone Lamine,Côte d'ivoire,39.3,1,39,58,70,42,39.3,57.98,39,58,70,1,93,1,42.92139999999999,Non,refusée
GMC0000352,2020-06-25,Kotto Mbappe,Cameroun,87.46,68,87,38,65,75,87.46,37.52,87,38,65,68,50,68,64.834,Oui,assez bien
GMC0000353,2020-06-24,Diallo Cheick,Côte d'ivoire,41.0,38,41,33,37,18,41.0,33.49,41,33,37,38,69,38,37.2372,Non,refusée
GMC0000354,2020-06-25,Kante Drissa,Côte d'ivoire,38.54,83,39,52,26,82,38.54,51.94,39,52,26,83,32,83,50.9538,Oui,passable
GMC0000355,2020-06-23,Ben Jemaa Habib,Tunisie,16.55,31,17,60,64,33,16.55,59.69,17,60,64,31,27,31,40.1432,Non,refusée
